ANO;ESTADO;PREÇO
2005;MS;2.71
2005;MS;2.74
2005;MG;2.22
2005;MG;2.22
2005;MG;2.22
2005;MG;2.22
2005;MG;2.22
2005;MG;2.21
2005;MG;2.21
2005;MG;2.21
2005;MG;2.21
2005;MG;2.2
2005;MG;2.21
2005;MG;2.21
2005;MG;2.24
2005;MG;2.24
2005;MG;2.24
2005;MG;2.23
2005;MG;2.23
2005;MG;2.22
2005;MG;2.22
2005;MG;2.2
2005;MG;2.2
2005;MG;2.17
2005;MG;2.17
2005;MG;2.16
2005;MG;2.17
2005;MG;2.15
2005;MG;2.16
2005;MG;2.16
2005;MG;2.19
2005;MG;2.19
2005;MG;2.2
2005;MG;2.19
2005;MG;2.2
2005;MG;2.2
2005;MG;2.35
2005;MG;2.35
2005;MG;2.34
2005;MG;2.38
2005;MG;2.39
2005;MG;2.39
2005;MG;2.38
2005;MG;2.39
2005;MG;2.39
2005;MG;2.39
2005;MG;2.39
2005;MG;2.38
2005;MG;2.39
2005;MG;2.4
2005;MG;2.4
2005;MG;2.4
2005;PA;2.43
2005;PA;2.43
2005;PA;2.42
2005;PA;2.42
2005;PA;2.4
2005;PA;2.41
2005;PA;2.39
2005;PA;2.42
2005;PA;2.43
2005;PA;2.42
2005;PA;2.44
2005;PA;2.42
2005;PA;2.43
2005;PA;2.42
2005;PA;2.42
2005;PA;2.41
2005;PA;2.41
2005;PA;2.4
2005;PA;2.41
2005;PA;2.41
2005;PA;2.39
2005;PA;2.41
2005;PA;2.39
2005;PA;2.4
2005;PA;2.38
2005;PA;2.39
2005;PA;2.39
2005;PA;2.39
2005;PA;2.38
2005;PA;2.39
2005;PA;2.39
2005;PA;2.36
2005;PA;2.6
2005;PA;2.62
2005;PA;2.4
2005;PA;2.56
2005;PA;2.54
2005;PA;2.59
2005;PA;2.64
2005;PA;2.63
2005;PA;2.63
2005;PA;2.62
2005;PA;2.61
2005;PA;2.61
2005;PA;2.62
2005;PB;2.31
2005;PB;2.4
2005;PB;2.39
2005;PB;2.38
2005;PB;2.38
2005;PB;2.37
2005;PB;2.28
2005;PB;2.34
2005;PB;2.3
2005;PB;2.29
2005;PB;2.29
2005;PB;2.28
2005;PB;2.27
2005;PB;2.25
2005;PB;2.21
2005;PB;2.24
2005;PB;2.2
2005;PB;2.26
2005;PB;2.26
2005;PB;2.27
2005;PB;2.27
2005;PB;2.29
2005;PB;2.29
2005;PB;2.29
2005;PB;2.26
2005;PB;2.25
2005;PB;2.21
2005;PB;2.2
2005;PB;2.19
2005;PB;2.29
2005;PB;2.45
2005;PB;2.46
2005;PB;2.45
2005;PB;2.42
2005;PB;2.37
2005;PB;2.36
2005;PB;2.46
2005;PB;2.51
2005;PB;2.5
2005;PB;2.5
2005;PB;2.52
2005;PB;2.52
2005;PB;2.51
2005;PB;2.51
2005;PB;2.51
2005;PB;2.51
2005;PR;2.24
2005;PR;2.23
2005;PR;2.22
2005;PR;2.21
2005;PR;2.21
2005;PR;2.2
2005;PR;2.19
2005;PR;2.18
2005;PR;2.19
2005;PR;2.24
2005;PR;2.29
2005;PR;2.29
2005;PR;2.33
2005;PR;2.33
2005;PR;2.32
2005;PR;2.26
2005;PR;2.26
2005;PR;2.26
2005;PR;2.28
2005;PR;2.3
2005;PR;2.25
2005;PR;2.21
2005;PR;2.18
2005;PR;2.13
2005;PR;2.1
2005;PR;2.13
2005;PR;2.15
2005;PR;2.2
2005;PR;2.22
2005;PR;2.22
2005;PR;2.24
2005;PR;2.24
2005;PR;2.25
2005;PR;2.24
2005;PR;2.23
2005;PR;2.43
2005;PR;2.42
2005;PR;2.4
2005;PR;2.42
2005;PR;2.4
2005;PR;2.39
2005;PR;2.4
2005;PR;2.47
2005;PR;2.46
2005;PR;2.46
2005;PR;2.45
2005;PR;2.43
2005;PR;2.44
2005;PR;2.45
2005;PR;2.42
2005;PR;2.4
2005;PE;2.34
2005;PE;2.35
2005;PE;2.32
2005;PE;2.32
2005;PE;2.31
2005;PE;2.25
2005;PE;2.24
2005;PE;2.22
2005;PE;2.22
2005;PE;2.32
2005;PE;2.26
2005;PE;2.18
2005;PE;2.3
2005;PE;2.27
2005;PE;2.25
2005;PE;2.34
2005;PE;2.34
2005;PE;2.33
2005;PE;2.33
2005;PE;2.32
2005;PE;2.26
2005;PE;2.18
2005;PE;2.34
2005;PE;2.36
2005;PE;2.35
2005;PE;2.35
2005;PE;2.35
2005;PE;2.36
2005;PE;2.36
2005;PE;2.36
2005;PE;2.35
2005;PE;2.34
2005;PE;2.33
2005;PE;2.35
2005;PE;2.45
2005;PE;2.52
2005;PE;2.42
2005;PE;2.55
2005;PE;2.44
2005;PE;2.35
2005;PE;2.4
2005;PE;2.52
2005;PE;2.55
2005;PE;2.56
2005;PE;2.56
2005;PE;2.55
2005;PE;2.54
2005;PE;2.54
2005;PE;2.52
2005;PE;2.51
2005;PI;2.44
2005;PI;2.44
2005;PI;2.44
2005;PI;2.44
2005;PI;2.44
2005;PI;2.44
2005;PI;2.44
2005;PI;2.44
2005;PI;2.44
2005;PI;2.44
2005;PI;2.4
2005;PI;2.44
2005;PI;2.44
2005;PI;2.44
2005;PI;2.44
2005;PI;2.44
2005;PI;2.44
2005;PI;2.44
2005;PI;2.44
2005;PI;2.44
2005;PI;2.44
2005;PI;2.44
2005;PI;2.44
2005;PI;2.27
2005;PI;2.24
2005;PI;2.42
2005;PI;2.34
2005;PI;2.33
2005;PI;2.33
2005;PI;2.33
2005;PI;2.33
2005;PI;2.33
2005;PI;2.29
2005;PI;2.4
2005;PI;2.46
2005;PI;2.6
2005;PI;2.6
2005;PI;2.59
2005;PI;2.55
2005;PI;2.55
2005;PI;2.5
2005;PI;2.44
2005;PI;2.45
2005;PI;2.43
2005;PI;2.43
2005;PI;2.42
2005;PI;2.43
2005;PI;2.43
2005;PI;2.42
2005;RJ;2.29
2005;RJ;2.3
2005;RJ;2.29
2005;RJ;2.3
2005;RJ;2.29
2005;RJ;2.3
2005;RJ;2.29
2005;RJ;2.3
2005;RJ;2.29
2005;RJ;2.3
2005;RJ;2.29
2005;RJ;2.29
2005;RJ;2.29
2005;RJ;2.29
2005;RJ;2.29
2005;RJ;2.29
2005;RJ;2.29
2005;RJ;2.28
2005;RJ;2.28
2005;RJ;2.27
2005;RJ;2.27
2005;RJ;2.26
2005;RJ;2.26
2005;RJ;2.26
2005;RJ;2.26
2005;RJ;2.25
2005;RJ;2.26
2005;RJ;2.26
2005;RJ;2.26
2005;RJ;2.25
2005;RJ;2.25
2005;RJ;2.27
2005;RJ;2.4
2005;RJ;2.4
2005;RJ;2.41
2005;RJ;2.45
2005;RJ;2.48
2005;RJ;2.48
2005;RJ;2.48
2005;RJ;2.48
2005;RJ;2.48
2005;RJ;2.49
2005;RJ;2.48
2005;RJ;2.5
2005;RJ;2.5
2005;RJ;2.52
2005;RJ;2.51
2005;RN;2.32
2005;RN;2.31
2005;RN;2.31
2005;RN;2.31
2005;RN;2.29
2005;RN;2.31
2005;RN;2.24
2005;RN;2.23
2005;RN;2.2
2005;RN;2.18
2005;RN;2.17
2005;RN;2.25
2005;RN;2.25
2005;RN;2.29
2005;RN;2.28
2005;RN;2.3
2005;RN;2.26
2005;RN;2.24
2005;RN;2.23
2005;RN;2.23
2005;RN;2.25
2005;RN;2.26
2005;RN;2.26
2005;RN;2.26
2005;RN;2.23
2005;RN;2.21
2005;RN;2.25
2005;RN;2.22
2005;RN;2.19
2005;RN;2.18
2005;RN;2.15
2005;RN;2.32
2005;RN;2.32
2005;RN;2.32
2005;RN;2.55
2005;RN;2.54
2005;RN;2.54
2005;RN;2.54
2005;RN;2.53
2005;RN;2.52
2005;RN;2.5
2005;RN;2.52
2005;RN;2.52
2005;RN;2.52
2005;RN;2.51
2005;RN;2.51
2005;RN;2.51
2005;RN;2.51
2005;RN;2.5
2005;RN;2.49
2005;RS;2.47
2005;RS;2.47
2005;RS;2.47
2005;RS;2.46
2005;RS;2.46
2005;RS;2.46
2005;RS;2.46
2005;RS;2.46
2005;RS;2.43
2005;RS;2.42
2005;RS;2.41
2005;RS;2.39
2005;RS;2.39
2005;RS;2.58
2005;RS;2.58
2005;RS;2.56
2005;RS;2.51
2005;RS;2.5
2005;RS;2.47
2005;RS;2.54
2005;RS;2.54
2005;RS;2.53
2005;RS;2.53
2005;RS;2.53
2005;RS;2.53
2005;RS;2.53
2005;RS;2.57
2005;RS;2.56
2005;RS;2.54
2005;RS;2.54
2005;RS;2.51
2005;RS;2.53
2005;RS;2.78
2005;RS;2.7
2005;RS;2.69
2005;RS;2.78
2005;RS;2.78
2005;RS;2.74
2005;RS;2.73
2005;RS;2.72
2005;RS;2.71
2005;RS;2.7
2005;RS;2.7
2005;RS;2.74
2005;RS;2.74
2005;RS;2.73
2005;RO;2.54
2005;RO;2.55
2005;RO;2.54
2005;RO;2.55
2005;RO;2.53
2005;RO;2.55
2005;RO;2.53
2005;RO;2.55
2005;RO;2.53
2005;RO;2.55
2005;RO;2.52
2005;RO;2.54
2005;RO;2.52
2005;RO;2.54
2005;RO;2.52
2005;RO;2.54
2005;RO;2.52
2005;RO;2.52
2005;RO;2.51
2005;RO;2.53
2005;RO;2.5
2005;RO;2.52
2005;RO;2.5
2005;RO;2.51
2005;RO;2.48
2005;RO;2.49
2005;RO;2.47
2005;RO;2.48
2005;RO;2.47
2005;RO;2.47
2005;RO;2.46
2005;RO;2.54
2005;RO;2.54
2005;RO;2.62
2005;RO;2.53
2005;RO;2.59
2005;RO;2.66
2005;RO;2.67
2005;RO;2.66
2005;RO;2.68
2005;RO;2.7
2005;RO;2.74
2005;RO;2.77
2005;RO;2.75
2005;RO;2.71
2005;RO;2.72
2005;RO;2.73
2005;RO;2.73
2005;RR;2.38
2005;RR;2.39
2005;RR;2.38
2005;RR;2.38
2005;RR;2.38
2005;RR;2.38
2005;RR;2.38
2005;RR;2.38
2005;RR;2.36
2005;RR;2.34
2005;RR;2.37
2005;RR;2.36
2005;RR;2.35
2005;RR;2.34
2005;RR;2.35
2005;RR;2.51
2005;RR;2.46
2005;RR;2.37
2005;RR;2.38
2005;RR;2.52
2005;RR;2.52
2005;RR;2.52
2005;RR;2.52
2005;RR;2.52
2005;RR;2.52
2005;RR;2.52
2005;RR;2.52
2005;RR;2.52
2005;RR;2.52
2005;RR;2.52
2005;RR;2.52
2005;RR;2.52
2005;RR;2.62
2005;RR;2.62
2005;RR;2.62
2005;RR;2.72
2005;RR;2.72
2005;RR;2.75
2005;RR;2.72
2005;RR;2.85
2005;RR;2.87
2005;RR;2.86
2005;RR;2.82
2005;RR;2.86
2005;RR;2.87
2005;RR;2.87
2005;RR;2.87
2005;RR;2.87
2005;SC;2.4
2005;SC;2.39
2005;SC;2.4
2005;SC;2.39
2005;SC;2.39
2005;SC;2.39
2005;SC;2.39
2005;SC;2.38
2005;SC;2.39
2005;SC;2.39
2005;SC;2.39
2005;SC;2.38
2005;SC;2.39
2005;SC;2.38
2005;SC;2.38
2005;SC;2.37
2005;SC;2.38
2005;SC;2.38
2005;SC;2.38
2005;SC;2.38
2005;SC;2.38
2005;SC;2.37
2005;SC;2.37
2005;SC;2.37
2005;SC;2.36
2005;SC;2.36
2005;SC;2.35
2005;SC;2.35
2005;SC;2.35
2005;SC;2.33
2005;SC;2.33
2005;SC;2.33
2005;SC;2.34
2005;SC;2.37
2005;SC;2.36
2005;SC;2.5
2005;SC;2.51
2005;SC;2.54
2005;SC;2.56
2005;SC;2.55
2005;SC;2.55
2005;SC;2.55
2005;SC;2.55
2005;SC;2.55
2005;SC;2.55
2005;SC;2.56
2005;SC;2.56
2005;SC;2.56
2005;SP;2.2
2005;SP;2.2
2005;SP;2.2
2005;SP;2.2
2005;SP;2.19
2005;SP;2.2
2005;SP;2.19
2005;SP;2.2
2005;SP;2.19
2005;SP;2.19
2005;SP;2.19
2005;SP;2.19
2005;SP;2.19
2005;SP;2.19
2005;SP;2.19
2005;SP;2.19
2005;SP;2.18
2005;SP;2.19
2005;SP;2.19
2005;SP;2.19
2005;SP;2.18
2005;SP;2.17
2005;SP;2.16
2005;SP;2.15
2005;SP;2.15
2005;SP;2.14
2005;SP;2.15
2005;SP;2.15
2005;SP;2.16
2005;SP;2.16
2005;SP;2.16
2005;SP;2.16
2005;SP;2.15
2005;SP;2.14
2005;SP;2.34
2005;SP;2.34
2005;SP;2.35
2005;SP;2.36
2005;SP;2.36
2005;SP;2.36
2005;SP;2.35
2005;SP;2.36
2005;SP;2.36
2005;SP;2.35
2005;SP;2.36
2005;SP;2.36
2005;SP;2.37
2005;SP;2.37
2005;SE;2.29
2005;SE;2.28
2005;SE;2.28
2005;SE;2.28
2005;SE;2.28
2005;SE;2.28
2005;SE;2.28
2005;SE;2.28
2005;SE;2.27
2005;SE;2.27
2005;SE;2.27
2005;SE;2.28
2005;SE;2.27
2005;SE;2.27
2005;SE;2.26
2005;SE;2.27
2005;SE;2.26
2005;SE;2.27
2005;SE;2.26
2005;SE;2.27
2005;SE;2.26
2005;SE;2.27
2005;SE;2.26
2005;SE;2.26
2005;SE;2.25
2005;SE;2.26
2005;SE;2.25
2005;SE;2.26
2005;SE;2.25
2005;SE;2.26
2005;SE;2.25
2005;SE;2.26
2005;SE;2.25
2005;SE;2.25
2005;SE;2.44
2005;SE;2.42
2005;SE;2.42
2005;SE;2.46
2005;SE;2.46
2005;SE;2.46
2005;SE;2.46
2005;SE;2.46
2005;SE;2.45
2005;SE;2.45
2005;SE;2.45
2005;SE;2.45
2005;SE;2.45
2005;SE;2.45
2005;SE;2.45
2005;SE;2.45
2005;TO;2.45
2005;TO;2.45
2005;TO;2.45
2005;TO;2.45
2005;TO;2.44
2005;TO;2.45
2005;TO;2.45
2005;TO;2.45
2005;TO;2.45
2005;TO;2.46
2005;TO;2.45
2005;TO;2.45
2005;TO;2.45
2005;TO;2.45
2005;TO;2.45
2005;TO;2.45
2005;TO;2.45
2005;TO;2.45
2005;TO;2.44
2005;TO;2.44
2005;TO;2.44
2005;TO;2.44
2005;TO;2.44
2005;TO;2.44
2005;TO;2.44
2005;TO;2.44
2005;TO;2.44
2005;TO;2.44
2005;TO;2.44
2005;TO;2.45
2005;TO;2.45
2005;TO;2.45
2005;TO;2.45
2005;TO;2.61
2005;TO;2.53
2005;TO;2.61
2005;TO;2.61
2005;TO;2.62
2005;TO;2.61
2005;TO;2.65
2005;TO;2.66
2005;TO;2.66
2005;TO;2.66
2005;TO;2.66
2005;TO;2.66
2006;AC;2.87
2006;AC;2.88
2006;AC;2.88
2006;AC;2.88
2006;AC;2.87
2006;AC;2.87
2006;AC;2.87
2006;AC;2.9
2006;AC;2.91
2006;AC;2.97
2006;AC;2.98
2006;AC;2.98
2006;AC;2.98
2006;AC;2.98
2006;AC;2.98
2006;AC;2.96
2006;AC;2.97
2006;AC;2.97
2006;AC;2.97
2006;AC;2.97
2006;AC;2.97
2006;AC;2.97
2006;AC;2.97
2006;AC;2.97
2006;AC;2.97
2006;AC;2.97
2006;AC;2.97
2006;AC;2.97
2006;AC;2.97
2006;AC;2.97
2006;AC;2.97
2006;AC;2.97
2006;AC;2.97
2006;AC;2.96
2006;AC;2.96
2006;AC;2.96
2006;AC;2.96
2006;AC;2.96
2006;AC;2.95
2006;AC;2.95
2006;AC;2.94
2006;AC;2.94
2006;AL;2.72
2006;AL;2.73
2006;AL;2.72
2006;AL;2.72
2006;AL;2.72
2006;AL;2.72
2006;AL;2.72
2006;AL;2.73
2006;AL;2.79
2006;AL;2.82
2006;AL;2.82
2006;AL;2.82
2006;AL;2.82
2006;AL;2.82
2006;AL;2.82
2006;AL;2.82
2006;AL;2.82
2006;AL;2.82
2006;AL;2.82
2006;AL;2.83
2006;AL;2.82
2006;AL;2.82
2006;AL;2.82
2006;AL;2.82
2006;AL;2.82
2006;AL;2.82
2006;AL;2.82
2006;AL;2.82
2006;AL;2.82
2006;AL;2.82
2006;AL;2.82
2006;AL;2.82
2006;AL;2.82
2006;AL;2.82
2006;AL;2.82
2006;AL;2.82
2006;AL;2.82
2006;AL;2.82
2006;AL;2.82
2006;AL;2.82
2006;AL;2.82
2006;AL;2.82
2006;AL;2.82
2006;AL;2.82
2006;AL;2.82
2006;AL;2.82
2006;AL;2.82
2006;AL;2.82
2006;AL;2.82
2006;AL;2.82
2006;AP;2.57
2006;AP;2.6
2006;AP;2.6
2006;AP;2.6
2006;AP;2.59
2006;AP;2.59
2006;AP;2.59
2006;AP;2.58
2006;AP;2.58
2006;AP;2.59
2006;AP;2.63
2006;AP;2.61
2006;AP;2.69
2006;AP;2.71
2006;AP;2.71
2006;AP;2.71
2006;AP;2.71
2006;AP;2.71
2006;AP;2.71
2006;AP;2.71
2006;AP;2.7
2006;AP;2.69
2006;AP;2.66
2006;AP;2.63
2006;AP;2.62
2006;AP;2.59
2006;AP;2.57
2006;AP;2.56
2006;AP;2.55
2006;AP;2.55
2006;AP;2.55
2006;AP;2.54
2006;AP;2.54
2006;AP;2.53
2006;AP;2.53
2006;AP;2.53
2006;AP;2.52
2006;AP;2.52
2006;AP;2.51
2006;AP;2.52
2006;AP;2.51
2006;AP;2.52
2006;AP;2.51
2006;AP;2.5
2006;AP;2.49
2006;AP;2.49
2006;AP;2.48
2006;AP;2.49
2006;AP;2.49
2006;AP;2.48
2006;AP;2.5
2006;AM;2.62
2006;AM;2.61
2006;AM;2.6
2006;AM;2.59
2006;AM;2.58
2006;AM;2.57
2006;AM;2.57
2006;AM;2.57
2006;AM;2.57
2006;AM;2.6
2006;AM;2.62
2006;AM;2.61
2006;AM;2.61
2006;AM;2.6
2006;AM;2.6
2006;AM;2.53
2006;AM;2.61
2006;AM;2.61
2006;AM;2.59
2006;AM;2.48
2006;AM;2.51
2006;AM;2.59
2006;AM;2.59
2006;AM;2.58
2006;AM;2.58
2006;AM;2.59
2006;AM;2.58
2006;AM;2.58
2006;AM;2.58
2006;AM;2.58
2006;AM;2.57
2006;AM;2.57
2006;AM;2.57
2006;AM;2.57
2006;AM;2.57
2006;AM;2.56
2006;AM;2.55
2006;AM;2.51
2006;AM;2.44
2006;AM;2.42
2006;AM;2.57
2006;AM;2.54
2006;AM;2.52
2006;AM;2.52
2006;AM;2.49
2006;AM;2.45
2006;AM;2.48
2006;BA;2.51
2006;BA;2.58
2006;BA;2.57
2006;BA;2.57
2006;BA;2.57
2006;BA;2.57
2006;BA;2.59
2006;BA;2.69
2006;BA;2.69
2006;BA;2.69
2006;BA;2.66
2006;BA;2.67
2006;BA;2.66
2006;BA;2.68
2006;BA;2.68
2006;BA;2.67
2006;BA;2.67
2006;BA;2.66
2006;BA;2.66
2006;BA;2.66
2006;BA;2.66
2006;BA;2.66
2006;BA;2.66
2006;BA;2.64
2006;BA;2.63
2006;BA;2.62
2006;BA;2.6
2006;BA;2.68
2006;BA;2.69
2006;BA;2.69
2006;BA;2.69
2006;BA;2.68
2006;BA;2.67
2006;BA;2.66
2006;BA;2.64
2006;BA;2.63
2006;BA;2.64
2006;BA;2.63
2006;BA;2.61
2006;BA;2.61
2006;BA;2.63
2006;CE;2.53
2006;CE;2.53
2006;CE;2.53
2006;CE;2.66
2006;CE;2.66
2006;CE;2.66
2006;CE;2.66
2006;CE;2.66
2006;CE;2.66
2006;CE;2.72
2006;CE;2.76
2006;CE;2.76
2006;CE;2.76
2006;CE;2.75
2006;CE;2.75
2006;CE;2.75
2006;CE;2.74
2006;CE;2.74
2006;CE;2.71
2006;CE;2.63
2006;CE;2.55
2006;CE;2.61
2006;CE;2.76
2006;CE;2.76
2006;CE;2.76
2006;CE;2.76
2006;CE;2.76
2006;CE;2.76
2006;CE;2.75
2006;CE;2.75
2006;CE;2.75
2006;CE;2.75
2006;CE;2.74
2006;CE;2.73
2006;CE;2.74
2006;CE;2.73
2006;CE;2.72
2006;CE;2.7
2006;CE;2.7
2006;CE;2.7
2006;CE;2.69
2006;CE;2.68
2006;CE;2.67
2006;CE;2.66
2006;CE;2.66
2006;CE;2.66
2006;CE;2.66
2006;DF;2.58
2006;DF;2.62
2006;DF;2.61
2006;DF;2.62
2006;DF;2.6
2006;DF;2.65
2006;DF;2.65
2006;DF;2.66
2006;DF;2.63
2006;DF;2.67
2006;DF;2.62
2006;DF;2.47
2006;DF;2.54
2006;DF;2.65
2006;DF;2.66
2006;DF;2.66
2006;DF;2.67
2006;DF;2.66
2006;DF;2.64
2006;DF;2.61
2006;DF;2.52
2006;DF;2.41
2006;DF;2.35
2006;DF;2.34
2006;DF;2.37
2006;DF;2.58
2006;DF;2.58
2006;DF;2.65
2006;DF;2.65
2006;DF;2.6
2006;DF;2.65
2006;DF;2.64
2006;DF;2.51
2006;DF;2.47
2006;DF;2.39
2006;DF;2.53
2006;DF;2.64
2006;DF;2.63
2006;DF;2.68
2006;DF;2.65
2006;DF;2.65
2006;DF;2.65
2006;DF;2.65
2006;DF;2.64
2006;ES;2.58
2006;ES;2.61
2006;ES;2.59
2006;ES;2.58
2006;ES;2.55
2006;ES;2.55
2006;ES;2.54
2006;ES;2.67
2006;ES;2.66
2006;ES;2.67
2006;ES;2.65
2006;ES;2.63
2006;ES;2.64
2006;ES;2.64
2006;ES;2.64
2006;ES;2.63
2006;ES;2.63
2006;ES;2.61
2006;ES;2.6
2006;ES;2.6
2006;ES;2.62
2006;ES;2.62
2006;ES;2.62
2006;ES;2.62
2006;ES;2.61
2006;ES;2.61
2006;ES;2.7
2006;ES;2.73
2006;ES;2.72
2006;ES;2.71
2006;ES;2.71
2006;ES;2.7
2006;ES;2.7
2006;ES;2.69
2006;ES;2.64
2006;ES;2.64
2006;ES;2.63
2006;ES;2.61
2006;ES;2.61
2006;ES;2.58
2006;ES;2.58
2006;ES;2.58
2006;ES;2.57
2006;ES;2.56
2006;ES;2.56
2006;ES;2.64
2006;GO;2.54
2006;GO;2.54
2006;GO;2.54
2006;GO;2.49
2006;GO;2.57
2006;GO;2.47
2006;GO;2.52
2006;GO;2.63
2006;GO;2.58
2006;GO;2.55
2006;GO;2.52
2006;GO;2.52
2006;GO;2.68
2006;GO;2.68
2006;GO;2.63
2006;GO;2.65
2006;GO;2.63
2006;GO;2.61
2006;GO;2.51
2006;GO;2.48
2006;GO;2.49
2006;GO;2.51
2006;GO;2.51
2006;GO;2.59
2006;GO;2.57
2006;GO;2.51
2006;GO;2.63
2006;GO;2.64
2006;GO;2.64
2006;GO;2.64
2006;GO;2.64
2006;GO;2.65
2006;GO;2.64
2006;GO;2.64
2006;GO;2.64
2006;GO;2.64
2006;GO;2.63
2006;GO;2.61
2006;GO;2.59
2006;GO;2.54
2006;GO;2.48
2006;GO;2.59
2006;GO;2.59
2006;GO;2.58
2006;GO;2.57
2006;GO;2.49
2006;GO;2.58
2006;MA;2.6
2006;MA;2.63
2006;MA;2.6
2006;MA;2.61
2006;MA;2.55
2006;MA;2.59
2006;MA;2.65
2006;MA;2.66
2006;MA;2.67
2006;MA;2.67
2006;MA;2.79
2006;MA;2.78
2006;MA;2.79
2006;MA;2.79
2006;MA;2.79
2006;MA;2.81
2006;MA;2.8
2006;MA;2.8
2006;MA;2.8
2006;MA;2.79
2006;MA;2.79
2006;MA;2.78
2006;MA;2.77
2006;MA;2.77
2006;MA;2.74
2006;MA;2.72
2006;MA;2.71
2006;MA;2.77
2006;MA;2.77
2006;MA;2.77
2006;MA;2.77
2006;MA;2.76
2006;MA;2.74
2006;MA;2.68
2006;MA;2.77
2006;MA;2.77
2006;MA;2.77
2006;MA;2.76
2006;MA;2.76
2006;MA;2.75
2006;MA;2.75
2006;MA;2.75
2006;MA;2.74
2006;MA;2.75
2006;MA;2.76
2006;MA;2.75
2006;MA;2.75
2006;MT;2.89
2006;MT;2.89
2006;MT;2.93
2006;MT;2.94
2006;MT;2.93
2006;MT;2.94
2006;MT;2.93
2006;MT;2.94
2006;MT;3.02
2006;MT;3.03
2006;MT;3.03
2006;MT;3.02
2006;MT;3.02
2006;MT;3.02
2006;MT;2.99
2006;MT;2.85
2006;MT;2.78
2006;MT;2.98
2006;MT;2.97
2006;MT;2.97
2006;MT;2.97
2006;MT;2.95
2006;MT;2.97
2006;MT;2.96
2006;MT;2.96
2006;MT;2.96
2006;MT;2.95
2006;MT;2.95
2006;MT;2.95
2006;MT;2.96
2006;MT;2.96
2006;MT;2.96
2006;MT;2.96
2006;MT;2.96
2006;MT;2.96
2006;MT;2.96
2006;MT;2.95
2006;MT;2.95
2006;MT;2.95
2006;MT;2.95
2006;MT;2.95
2006;MT;2.95
2006;MT;2.95
2006;MT;2.95
2006;MT;2.95
2006;MT;2.94
2006;MT;2.94
2006;MS;2.71
2006;MS;2.72
2006;MS;2.77
2006;MS;2.77
2006;MS;2.77
2006;MS;2.77
2006;MS;2.77
2006;MS;2.77
2006;MS;2.77
2006;MS;2.79
2006;MS;2.79
2006;MS;2.77
2006;MS;2.75
2006;MS;2.75
2006;MS;2.8
2006;MS;2.8
2006;MS;2.8
2006;MS;2.79
2006;MS;2.79
2006;MS;2.78
2006;MS;2.78
2006;MS;2.78
2006;MS;2.77
2006;MS;2.77
2006;MS;2.76
2006;MS;2.75
2006;MS;2.73
2006;MS;2.73
2006;MS;2.74
2006;MS;2.77
2006;MS;2.77
2006;MS;2.77
2006;MS;2.76
2006;MS;2.74
2006;MS;2.72
2006;MS;2.73
2006;MS;2.72
2006;MS;2.7
2006;MS;2.68
2006;MS;2.68
2006;MS;2.71
2006;MS;2.76
2006;MS;2.76
2006;MS;2.75
2006;MS;2.75
2006;MS;2.74
2006;MS;2.74
2006;MG;2.42
2006;MG;2.47
2006;MG;2.47
2006;MG;2.47
2006;MG;2.46
2006;MG;2.47
2006;MG;2.47
2006;MG;2.47
2006;MG;2.49
2006;MG;2.53
2006;MG;2.53
2006;MG;2.53
2006;MG;2.53
2006;MG;2.52
2006;MG;2.52
2006;MG;2.52
2006;MG;2.52
2006;MG;2.52
2006;MG;2.52
2006;MG;2.52
2006;MG;2.51
2006;MG;2.48
2006;MG;2.48
2006;MG;2.48
2006;MG;2.49
2006;MG;2.5
2006;MG;2.49
2006;MG;2.51
2006;MG;2.5
2006;MG;2.5
2006;MG;2.49
2006;MG;2.49
2006;MG;2.49
2006;MG;2.49
2006;MG;2.49
2006;MG;2.5
2006;MG;2.49
2006;MG;2.49
2006;MG;2.49
2006;MG;2.49
2006;MG;2.48
2006;MG;2.47
2006;MG;2.47
2006;MG;2.47
2006;MG;2.46
2006;MG;2.45
2006;MG;2.46
2006;MG;2.46
2006;MG;2.47
2006;PA;2.63
2006;PA;2.65
2006;PA;2.66
2006;PA;2.66
2006;PA;2.65
2006;PA;2.65
2006;PA;2.68
2006;PA;2.71
2006;PA;2.72
2006;PA;2.72
2006;PA;2.71
2006;PA;2.72
2006;PA;2.7
2006;PA;2.72
2006;PA;2.71
2006;PA;2.71
2006;PA;2.71
2006;PA;2.7
2006;PA;2.7
2006;PA;2.69
2006;PA;2.7
2006;PA;2.68
2006;PA;2.67
2006;PA;2.66
2006;PA;2.66
2006;PA;2.65
2006;PA;2.65
2006;PA;2.65
2006;PA;2.65
2006;PA;2.65
2006;PA;2.65
2006;PA;2.65
2006;PA;2.65
2006;PA;2.64
2006;PA;2.65
2006;PA;2.65
2006;PA;2.63
2006;PA;2.61
2006;PA;2.61
2006;PA;2.6
2006;PA;2.62
2006;PA;2.63
2006;PA;2.61
2006;PA;2.61
2006;PB;2.51
2006;PB;2.57
2006;PB;2.57
2006;PB;2.57
2006;PB;2.57
2006;PB;2.57
2006;PB;2.58
2006;PB;2.59
2006;PB;2.61
2006;PB;2.59
2006;PB;2.6
2006;PB;2.54
2006;PB;2.54
2006;PB;2.53
2006;PB;2.52
2006;PB;2.52
2006;PB;2.56
2006;PB;2.56
2006;PB;2.59
2006;PB;2.61
2006;PB;2.59
